587;;snowflake;;integer;;kinetica;;int
588;;snowflake;;bigint;;kinetica;;int
589;;snowflake;;smallint;;kinetica;;int
590;;snowflake;;tinyint;;kinetica;;int
591;;snowflake;;byteint;;kinetica;;int
592;;snowflake;;float;;kinetica;;float
593;;snowflake;;float4;;kinetica;;float
594;;snowflake;;float8;;kinetica;;float
595;;snowflake;;varchar;;kinetica;;string
596;;snowflake;;char;;kinetica;;string
597;;snowflake;;character;;kinetica;;string
598;;snowflake;;string;;kinetica;;string
599;;snowflake;;text;;kinetica;;string
600;;snowflake;;bool;;kinetica;;string
601;;snowflake;;boolean;;kinetica;;string
602;;snowflake;;binary;;kinetica;;bytes
603;;snowflake;;varbinary;;kinetica;;bytes
604;;snowflake;;date;;kinetica;;date
605;;snowflake;;datetime;;kinetica;;datetime
606;;snowflake;;time;;kinetica;;time
607;;snowflake;;timestamp;;kinetica;;timestamp
608;;snowflake;;timestampltz;;kinetica;;timestamp
609;;snowflake;;timestampntz;;kinetica;;timestamp
610;;snowflake;;timestamptz;;kinetica;;timestamp
611;;snowflake;;numeric;;mysql;;numeric
612;;snowflake;;number;;mysql;;numeric
613;;snowflake;;decimal;;mysql;;decimal
614;;snowflake;;int;;mysql;;int
615;;snowflake;;integer;;mysql;;integer
616;;snowflake;;bigint;;mysql;;bigint
617;;snowflake;;smallint;;mysql;;smallint
618;;snowflake;;tinyint;;mysql;;tinyint
619;;snowflake;;byteint;;mysql;;tinyint
620;;snowflake;;float;;mysql;;float
621;;snowflake;;float4;;mysql;;float
622;;snowflake;;float8;;mysql;;float
623;;snowflake;;double;;mysql;;double
624;;snowflake;;double precision;;mysql;;double precision
625;;snowflake;;real;;mysql;;real
626;;snowflake;;varchar;;mysql;;varchar
627;;snowflake;;char;;mysql;;char
628;;snowflake;;character;;mysql;;char
629;;snowflake;;text;;mysql;;text
630;;snowflake;;binary;;mysql;;binary
631;;snowflake;;varbinary;;mysql;;varbinary
632;;snowflake;;boolean;;mysql;;bool
633;;snowflake;;date;;mysql;;date
634;;snowflake;;datetime;;mysql;;datetime
635;;snowflake;;time;;mysql;;time
636;;snowflake;;timestamp;;mysql;;timestamp
637;;snowflake;;timestampltz;;mysql;;timestamp
638;;snowflake;;timestampntz;;mysql;;timestamp
639;;snowflake;;timestamptz;;mysql;;timestamp
640;;snowflake;;variant;;mysql;;json
641;;snowflake;;object;;mysql;;json
642;;snowflake;;array;;mysql;;json
643;;snowflake;;number;;bigquery;;bignumeric
